Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
9,2-bromo-pyridine,2-monochlorophenol,2-(2-chlorophenoxy)pyridine,205.644,"(2) The o-chlorophenol 1.2mmol, tripotassium phosphate 2.5mmol, 2- pyridinecarboxylic acid 0.5mmol, 2- bromopyridine 1mmol, cuprous iodide 0.012mmol, 7ml DMSO, was added 50ml three bottle. The mixture was refluxed under nitrogen at 90 deg.] C to the end of the reaction by TLC after 20 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give 2- (2-chlorophenoxy) pyridine (93percent yield).",93,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,20,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
9,2-bromo-pyridine,2-monochlorophenol,2-(2-chlorophenoxy)pyridine,205.644,"1.2 mmol of o-chlorophenol,Tripotassium phosphate 2.5mmol,2-picolinic acid 0.5 mmol,2-bromopyridine 1 mmol,0.012 mmol of cuprous iodide,7 ml DMSO,Add 50ml three bottles.The mixture was refluxed at 90 ° C under nitrogen for 20 hours and the TLC test reaction was completed,The resulting mixed solution was extracted with ethyl acetate,Dried over anhydrous sodium sulfate and the solvent was removed under reduced pressure,2-(2-chlorophenoxy) pyridine (93percent yield) was obtained",93,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,20,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
1,2-(3-bromophenoxy)pyridine,3-(4-(biphenyl-4-yl)-1H-pyrazol-1-yl)phenol,2-(3-(3-(4-(biphenyl-4-yl)-1H-pyrazol-1-yl)phenoxy)phenoxy)pyridine,481.554,"To a dry pressure vessel equipped with a magnetic stir bar was added 3-(4-(biphenyl-4-yl)-1H-pyrazol-1-yl)phenol 5 (1.06 mmol, 1.0 eq), 2-(3-bromophenoxy)pyridine (318 mg, 1.27 mmol, 1.2 eq), CuI (20 mg, 0.11 mmol, 0.1 eq), picolinic acid (26 mg, 0.21 mmol, 0.2 eq) and K3PO4 (452 mg, 2.13 mmol, 2.0 eq). The tube was evacuated and backfilled with nitrogen. This evacuation and backfill procedure was repeated twice. Then solvent DMSO (6 mL) was added under nitrogen. The mixture was stirred at a temperature of 90-100° C. for 3 days and then cooled to ambient temperature. Water was added to dissolve the salt. The mixture was extracted with ethyl acetate three times. The combined organic layer was washed with water three times and then dried over sodium sulfate and filtered. The filtrate was concentrated under reduced pressure and the residue was purified through column chromatography on silica gel using hexane/ethyl acetate (10:1-3:1) as eluent to obtain the desired product as a brown solid 425 mg in 93percent yield. 1H NMR (DMSO-d6, 400 MHz): δ 6.87 (t, J=2.0 Hz, 1H), 6.91-6.94 (m, 2H), 7.00 (dd, J=8.4, 2.0 Hz, 1H), 7.05 (d, J=8.0 Hz, 1H), 7.11-7.14 (m, 1H), 7.35 (t, J=7.6 Hz, 1H), 7.42-7.47 (m, 3H), 7.54 (t, J=7.6 Hz, 1H), 7.65-7.66 (m, 1H), 7.69-7.72 (m, 5H), 7.80-7.86 (m, 3H), 8.16-8.18 (m, 1H), 8.27 (s, 1H), 9.10 (s, 1H). 13C NMR (DMSO-d6, 100 MHz): δ 108.74, 111.70, 111.75, 113.27, 114.48, 116.34, 116.38, 119.36, 123.92, 124.83, 125.84, 126.42, 127.09, 127.36, 128.92, 130.82, 131.16, 138.30, 138.94, 139.69, 140.27, 140.96, 147.46, 155.22, 157.17, 157.34, 162.62.",93,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,72,90 - 100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Arizona Board of Regents on behalf of Arizona State University Li, Jian Li, Guijie, 2018, 464, US10020455"
28,2-bromo-pyridine,4-Fluorophenol,2-(4-fluorophenoxy)pyridine,189.189,None,93,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Fan, Fei Tang, Jinghua Luo, Meiming Zeng, Xiaoming, 2018, J. Org. Chem., 83, 21, 2018, 13549 - 13559, 10.1021/acs.joc.8b02104"
12,2-bromo-pyridine,4-Phenylphenol,"2-([1,1′-biphenyl]-4-yloxy)pyridine",247.296,None,94,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Fan, Fei Tang, Jinghua Luo, Meiming Zeng, Xiaoming, 2018, J. Org. Chem., 83, 21, 2018, 13549 - 13559, 10.1021/acs.joc.8b02104"
2,2-bromo-pyridine,7-(benzyloxy)-2-naphthol,2-((7-(benzyloxy)naphthalen-2-yl)oxy)pyridine,327.382,None,94,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Fan, Fei Tang, Jinghua Luo, Meiming Zeng, Xiaoming, 2018, J. Org. Chem., 83, 21, 2018, 13549 - 13559, 10.1021/acs.joc.8b02104"
6,2-bromo-pyridine,phenol,2-phenoxypyridine,171.199,"(2) The phenol 1.2mmol, tripotassium phosphate 2mmol,2-pyridyl acid 0.1mmol,Bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, 25ml of three bottle. The mixture under argon protection, at the end of 90  reflux for 24 hours the reaction by TLC, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid2- (phenoxy) pyridine (95percent yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
6,2-bromo-pyridine,phenol,2-phenoxypyridine,171.199,"1.2 mmol of phenol,Tripotassium phosphate 2mmol,2-picolinic acid 0.1 mmol, 2-bromopyridine 1 mmol,Cuprous iodide 0.05 mmol,2 ml DMSO,Add 25ml three bottles.The mixture was protected under argon,The reaction was terminated after TLC was refluxed at 90 ° C for 24 hours,The resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent was removed under reduced pressure.To give 2- (phenoxy) pyridine as a pale yellow solid (95percent yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
18,2-bromo-pyridine,4-chloro-phenol,2-(4-chlorophenoxy)pyridine,205.644,None,95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Kinuta, Hirotaka Tobisu, Mamoru Chatani, Naoto, 2015, J. Am. Chem. Soc., 137, 4, 2015, 1593 - 1600, 10.1021/ja511622e"
1,2-bromo-pyridine,4-bromo-phenol,2-(4-bromophenyloxy)pyridine,250.095,"(2) 4-Bromophenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed under nitrogen at 90 deg.] C to the end of the reaction by TLC after 24 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-bromophenyl oxy) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
1,2-bromo-pyridine,4-bromo-phenol,2-(4-bromophenyloxy)pyridine,250.095,"4-Bromophenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under nitrogen at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-bromophenyl oxy) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
2,2-bromo-pyridine,3-Bromophenol,2-(3-bromophenoxy)pyridine,250.095,"(2) A mixture of 3-bromophenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 12ml DMSO, was added 50ml three bottle. The mixture was refluxed under argon at 90 deg.] C to the end of the reaction by TLC after 24 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (3-bromo phenoxy) pyridine (95percent yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
2,2-bromo-pyridine,3-Bromophenol,2-(3-bromophenoxy)pyridine,250.095,"5-Bromo-phenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 12ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under an argon atmosphere at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and stripped of solvent under reduced pressure, to give a pale yellow solid 2- (5-bromo phenoxy) pyridine (yield 95percent)",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
11,2-bromo-pyridine,para-tert-butylphenol,2-(4-(tert-butyl)phenoxy)pyridine,227.306,"(2) A mixture of 4-tert-butylphenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed under nitrogen at 90 deg.] C to the end of the reaction by TLC after 24 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-tert-butyl phenoxy) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
11,2-bromo-pyridine,para-tert-butylphenol,2-(4-(tert-butyl)phenoxy)pyridine,227.306,"4-tert-butylphenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under nitrogen at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-tert-butyl phenoxy) pyridine (yield 95%).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
12,2-bromo-pyridine,4-Phenylphenol,"2-([1,1′-biphenyl]-4-yloxy)pyridine",247.296,"(2) A mixture of 4-phenylphenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed for 24 hours at 90 deg.] C under argon in TLC, after completion of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and dried under reduced pressure to remove the solvent,To give a pale yellow solid 2- (4-phenoxy-phenyl) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
12,2-bromo-pyridine,4-Phenylphenol,"2-([1,1′-biphenyl]-4-yloxy)pyridine",247.296,"4-phenylphenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under an argon atmosphere at 90 deg.] C at the end of the reaction by TLC after 10 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-phenyl phenoxy) pyridine (yield 95%).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,10,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
1,2-bromo-pyridine,3-monochlorophenol,2-(3-chlorophenoxy)pyridine,205.644,"(2) 3-chlorophenol 1.2mmol, tripotassium phosphate 3.6mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed under nitrogen at 90 deg.] C to the end of the reaction by TLC after 10 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid2- (3-chlorophenoxy) pyridine (95percent yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,10,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
1,2-bromo-pyridine,3-monochlorophenol,2-(3-chlorophenoxy)pyridine,205.644,"5-Bromo-phenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 12ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under an argon atmosphere at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and stripped of solvent under reduced pressure, to give a pale yellow solid 2- (5-bromo phenoxy) pyridine (yield 95percent)",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
7,2-bromo-pyridine,ortho-cresol,2-(o-tolyloxy)pyridine,185.225,"(2) A mixture of 2-methyl-phenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed under nitrogen at 90 deg.] C to the end of the reaction by TLC after 24 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-phenyl phenoxy) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
7,2-bromo-pyridine,ortho-cresol,2-(o-tolyloxy)pyridine,185.225,"2-methyl phenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under nitrogen at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (2- phenoxy) pyridine (yield 95%).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
13,2-bromo-pyridine,"3,5-Dimethylphenol","2-(3,5-dimethyl-phenoxy)-pyridine",199.252,"(2) 3,5-dimethylphenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed under argon at 90 deg.] C to the end of the reaction by TLC after 24 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (3,5 - dimethylphenoxy) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
13,2-bromo-pyridine,"3,5-Dimethylphenol","2-(3,5-dimethyl-phenoxy)-pyridine",199.252,"3,5-dimethylphenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under an argon atmosphere at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (3,5 - dimethylphenoxy) pyridine (95% yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
16,2-bromo-pyridine,p-Iodophenol,2-(4-iodophenyloxy)pyridine,297.095,"(2) A mixture of 4-iodophenol 1.2mmol, tripotassium phosphate 2mmol, 2- pyridinecarboxylic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml three bottle. The mixture was refluxed under nitrogen at 90 deg.] C to the end of the reaction by TLC after 24 hours, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-iodo-benzene oxy) pyridine (95percent yield).",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu, Yunkui Zhang, Wei Zhang, Jian, 2016, 13, CN104262159"
16,2-bromo-pyridine,p-Iodophenol,2-(4-iodophenyloxy)pyridine,297.095,"A mixture of 4-iodophenol 1.2mmol, tripotassium phosphate 2mmol, 2- picolinic acid 0.1mmol, 2- bromopyridine 1mmol, cuprous iodide 0.05mmol, 2ml DMSO, was added 50ml 3-necked bottle.The mixture was refluxed under nitrogen at 90 deg.] C After 24 hours TLC indicated the end of the reaction, the resulting mixed solution was extracted with ethyl acetate, dried over anhydrous sodium sulfate and the solvent removed under reduced pressure to give a pale yellow solid 2- (4-iodo-benzene oxy) pyridine (95percent yield)",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Liu Yunkui Zhang Wei Zhang Jian, 2017, 12, CN105085275"
12,C22H22N2O,C17H15BrN2,C39H36N4O,576.741,"To a dry sealed tube with a magnetic rotor, A-Br-2 (0.2423 g, 0.74 mmol, 1.2 eq.), B-OH-2 (0.2044 g, 0.62 mmol, 1.0 eq.), CuI (0.0118 g, 0.06mmol, 0.1 equivalent), 2-picolinic acid (0.0154 g, 0.12 mmol, 99percent, 0.2 eq.) and potassium phosphate (0.2753 g, 1.30 mmol, 2.1 eq.). Nitrogen gas was distilled three times, and then dimethyl sulfoxide (5 mL) was added under a nitrogen atmosphere.The tube was then placed in a 120 ° C oil bath. After 3 days, the reaction was monitored by thin layer chromatography. After cooling to room temperature, ethyl acetate (20 mL) was added and brine (10 mL×2). The combined aqueous phases were extracted with EtOAc (10 mL). All organic phases were combined and dried over anhydrous sodium sulfate. Filtration, concentration, and purification of the crude product by flash chromatography on silica gel column chromatography (eluent: petroleum ether / ethyl acetate = 15/1 to 10/1) The white solid was 0.3393 g, and the yield was 95percent.",95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,72,120,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Zhejiang University of Technology Ruisheng Optoelectric Science And Technology (Changzhou) Co., Ltd. Li Guijie Dai Jianxin She Yuanbin Chen Shaohai, 2018, 127, CN108659050"
20,2-Amino-6-bromopyridine,6-hydroxyquinoline,6-(quinolin-6-yloxy)pyridin-2-amine,237.261,None,95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,110,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Maiti, Debabrata Buchwald, Stephen L., 2010, J. Org. Chem., 75, 5, 2010, 1791 - 1794, 10.1021/jo9026935"
16,2-bromo-pyridine,"3,5-dimethoxyphenol","2-(3,5-dimethoxyphenoxy)pyridine",231.251,None,95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Kinuta, Hirotaka Tobisu, Mamoru Chatani, Naoto, 2015, J. Am. Chem. Soc., 137, 4, 2015, 1593 - 1600, 10.1021/ja511622e"
3,2-bromo-pyridine,C16H12O2,2-((7-phenoxynaphthalen-2-yl)oxy)pyridine,313.356,None,95,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Fan, Fei Tang, Jinghua Luo, Meiming Zeng, Xiaoming, 2018, J. Org. Chem., 83, 21, 2018, 13549 - 13559, 10.1021/acs.joc.8b02104"
15,2-bromo-pyridine,β-naphthol,2-(naphthalen-2-yloxy)pyridine,221.258,None,96,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Fan, Fei Tang, Jinghua Luo, Meiming Zeng, Xiaoming, 2018, J. Org. Chem., 83, 21, 2018, 13549 - 13559, 10.1021/acs.joc.8b02104"
13,2-bromo-9-(pyridin-2-yl)-9H-carbazole,"3-(3,5-dimethyl-1H-pyrazol-1-yl)phenol","2-(3-(3,5-dimethyl-1H-pyrazol-1-yl)phenoxy)-9-(pyridin-2-yl)-9H-carbazole",430.509,"3-(3,5-dimethyl-lH-pyrazol-l-yl)phenol 11 (1.27 g, 6.75 mmol, 1.0 eq), 2-bromo-9-(pyridin-2-yl)-9H-carbazole 2 (2.62 g, 8.10 mmol, 1.2 eq), Cul (0.13 g, 0.675 mmol, 0.1 eq), picolinic acid (0.17 g, 1.35 mmol, 0.2 eq), K3PO4 (2.87 g, 13.50 mmol, 2.0 eq) and DMSO (20 mL) were added to a dry pressure vessel equipped with a magnetic stir bar. The mixture was bubbled with nitrogen for 30 minutes and then vessel was sealed. The mixture was stirred in an oil bath at a temperature of 90-100°C for 6 days and then cooled to ambient temperature and diluted with ethyl acetate. The solid was filtered off and washed with ethyl acetate. The filtrate was then washed with water three times, dried over sodium sulfate, filtered, and the solvent was removed under reduced pressure. The residue was purified through column chromatography on silica gel using hexane/ethyl acetate ( 10 : 1 -3 : 1 -2 : 1 ) as eluent to obtain the desired product as a colorless sticky liquid (2.80 g in 96percent yield). H NMR (DMSO-£, 400 MHz): δ 2.11 (s, 3H), 2.24 (s, 3H), 6.01 (s, IH), 7.02-7.04 (m, IH), 7.07-7.11 (m, 2H), 7.21-7.24 (m, IH), 7.33 (t, J= 7.6 Hz, IH), 7.41-7.48 (m, 3H), 7.53 (d, J= 2.4 Hz, IH), 7.76 (d, J= 8.8 Hz, 2H), 8.07 (td, J= 7.6, 2.0 Hz, IH), 8.21 (d, J= 8.0 Hz, IH), 8.27 (d, J= 8.4 Hz, IH), 8.66-8.68 (m, IH). 13C NMR (DMSO-J6, 100 MHz): δ 12.21, 13.23, 102.42, 107.48, 111.10, 113.25, 113.32, 116.26, 118.25, 119.04, 120.03, 120.19, 121.25, 121.79, 122.13, 123.24, 125.98, 130.41, 139.24, 139.34, 139.51, 139.92, 140.93, 148.08, 149.52, 150.45, 154.77, 157.93",96,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,144,90 - 100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"ARIZONA BOARD OF REGENTS ON BEHALF OF ARIZONA STATE UNIVERSITY UNIVERSAL DISPLAY CORPORATION LI, Jian LI, Guijie BROOKS, Jason, 2015, WO2015/27060"
13,2-bromo-9-(pyridin-2-yl)-9H-carbazole,"3-(3,5-dimethyl-1H-pyrazol-1-yl)phenol","2-(3-(3,5-dimethyl-1H-pyrazol-1-yl)phenoxy)-9-(pyridin-2-yl)-9H-carbazole",430.509,None,96,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,144,90 - 100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Li, Guijie Wolfe, Alicia Brooks, Jason Zhu, Zhi-Qiang Li, Jian, 2017, Inorg. Chem., 56, 14, 2017, 8244 - 8256, 10.1021/acs.inorgchem.7b00961"
21,8-quinolinol,2-bromo-5-cyanopyridine,6-(quinolin-8-yloxy)nicotinonitrile,247.256,None,96,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,110,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Maiti, Debabrata Buchwald, Stephen L., 2010, J. Org. Chem., 75, 5, 2010, 1791 - 1794, 10.1021/jo9026935"
5,3-iodopyridine,3-(4-hydroxyphenyl)propan-1-ol,3-(4-(pyridin-3-yloxy)phenyl)propan-1-ol,229.279,None,96,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,21,80,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Maiti, Debabrata, 2011, Chem. Commun., 47, 29, 2011, 8340 - 8342, 10.1039/c1cc12694f"
